mean,number_of_topics,var
1270.75,5,8.981
1170.058,10,18.177
1115.591,15,24.876
1064.718,20,16.076
1045.638,25,19.458
1040.138,30,23.468
1042.672,35,23.595
1064.74,40,25.322
1084.681,45,9.164
1113.969,50,21.619
