mean,number_of_topics,var
843.492,5,53.724
761.866,10,64.844
734.382,15,68.999
752.115,20,73.724
769.94,25,82.951
808.623,30,87.387
863.644,35,120.198
915.098,40,118.503
977.145,45,119.945
1034.431,50,139.692
