mean,number_of_topics,var
827.819,5,16.649
740.077,10,11.981
709.62,15,20.016
718.622,20,10.061
730.113,25,13.287
758.561,30,9.397
801.278,35,26.876
841.14,40,22.223
889.676,45,15.636
936.589,50,22.898
