mean,number_of_topics,var
866.018,5,64.36
788.008,10,69.057
776.165,15,80.556
798.684,20,91.025
837.26,25,87.017
882.174,30,100.791
961.754,35,111.826
1028.162,40,131.658
1108.721,45,147.229
1202.038,50,158.685
