mean,number_of_topics,var
1297.854,5,50.483
1190.245,10,61.9
1140.29,15,59.405
1096.276,20,58.162
1073.256,25,57.147
1060.027,30,59.473
1062.055,35,67.819
1081.184,40,64.58
1107.449,45,57.602
1148.564,50,69.727
