mean,number_of_topics,var
1203.494,5,35.663
1102.065,10,40.642
1044.93,15,30.631
1010.254,20,32.371
981.691,25,23.993
968.493,30,36.472
973.193,35,28.682
986.164,40,38.063
1019.58,45,39.702
1045.27,50,31.705
