mean,number_of_topics,var
1283.202,5,30.269
1174.797,10,21.337
1120.963,15,27.547
1080.282,20,19.27
1054.479,25,18.431
1038.105,30,21.542
1040.504,35,23.657
1058.385,40,23.858
1081.341,45,21.963
1117.64,50,19.803
