mean,number_of_topics,var
836.286,5,36.126
733.834,10,42.649
713.122,15,48.629
703.974,20,52.078
712.934,25,51.339
727.602,30,53.534
757.982,35,57.531
799.238,40,63.029
831.583,45,83.853
869.289,50,69.426
