mean,number_of_topics,var
1295.269,5,22.569
1189.636,10,29.316
1126.956,15,20.072
1093.343,20,23.742
1058.899,25,28.294
1044.854,30,23.854
1048.186,35,19.39
1060.344,40,14.842
1098.146,45,25.386
1125.054,50,19.449
