mean,number_of_topics,var
837.448,5,22.057
745.689,10,7.721
722.468,15,11.349
721.137,20,11.134
737.627,25,10.23
759.717,30,16.689
799.195,35,18.949
852.323,40,14.393
892.72,45,16.502
938.66,50,25.8
