mean,number_of_topics,var
1298.116,5,50.618
1198.438,10,64.067
1138.282,15,53.052
1104.25,20,64.641
1070.893,25,75.167
1057.677,30,63.405
1063.199,35,65.339
1072.084,40,57.112
1111.945,45,68.221
1141.842,50,70.271
