mean,number_of_topics,var
1265.007,5,29.486
1176.745,10,39.99
1121.092,15,34.151
1092.398,20,44.774
1062.604,25,42.095
1047.889,30,44.119
1049.656,35,51.325
1070.646,40,40.066
1095.117,45,47.966
1141.7,50,44.048
