mean,number_of_topics,var
813.919,5,30.16
728.88,10,41.98
692.363,15,42.481
699.805,20,50.834
703.191,25,51.183
730.048,30,49.764
761.81,35,73.382
800.943,40,65.623
837.899,45,71.851
872.875,50,79.21
